nodeid,voltage,current,power,energy,pf,frequency,relay,timestamp_ist
NODE_3,219.9,0.444,49.4,17.723,0.51,49.9,ON,'2025-12-10 19:37:49
NODE_3,219.7,0.459,53.2,17.723,0.53,49.9,ON,'2025-12-10 19:37:59
NODE_3,220,0.456,50.6,17.723,0.5,49.9,ON,'2025-12-10 19:38:11
NODE_3,220,0.445,48.5,17.724,0.5,49.9,ON,'2025-12-10 19:38:21
NODE_3,220.3,0.459,51.7,17.724,0.51,49.9,ON,'2025-12-10 19:38:31
NODE_3,220.2,0.432,48.7,17.724,0.51,49.9,ON,'2025-12-10 19:38:41
NODE_3,220.4,0.443,50.1,17.724,0.51,49.9,ON,'2025-12-10 19:38:52
NODE_3,220.2,0.427,48,17.724,0.51,49.9,ON,'2025-12-10 19:39:03
NODE_3,219.8,0.44,51.2,17.724,0.53,50,ON,'2025-12-10 19:39:13
NODE_3,220.1,0.445,49.5,17.724,0.51,49.9,ON,'2025-12-10 19:39:25
NODE_3,220,0.448,50.4,17.725,0.51,49.9,ON,'2025-12-10 19:39:35
NODE_3,220.2,0.436,48.7,17.725,0.51,49.9,ON,'2025-12-10 19:39:45
NODE_3,220.3,0.435,51.9,17.725,0.54,49.9,ON,'2025-12-10 19:39:56
NODE_3,220.3,0.448,52,17.725,0.53,49.9,ON,'2025-12-10 19:40:07
NODE_3,220.5,0.432,47.1,17.725,0.49,49.9,ON,'2025-12-10 19:40:18
NODE_3,220.3,0.428,48.3,17.725,0.51,49.9,ON,'2025-12-10 19:40:28
NODE_3,220.2,0.444,51.3,17.726,0.52,49.9,ON,'2025-12-10 19:40:38
NODE_3,220.5,0.416,49.1,17.726,0.54,49.9,ON,'2025-12-10 19:40:49
NODE_3,220.3,0.428,49.6,17.726,0.53,49.9,ON,'2025-12-10 19:41:00
NODE_3,220.6,0.417,48.4,17.726,0.53,49.9,ON,'2025-12-10 19:41:11
NODE_3,220.5,0.434,51.9,17.726,0.54,50,ON,'2025-12-10 19:41:22
NODE_3,220.7,0.43,48.4,17.726,0.51,50,ON,'2025-12-10 19:41:33
NODE_3,220.7,0.437,51.8,17.726,0.54,50,ON,'2025-12-10 19:41:43
NODE_3,220.6,0.437,51.9,17.726,0.54,49.9,ON,'2025-12-10 19:41:53
NODE_3,220.8,0.42,50,17.727,0.54,50,ON,'2025-12-10 19:42:04
NODE_3,221,0.417,48.3,17.727,0.52,50,ON,'2025-12-10 19:42:15
NODE_3,221.1,0.418,48.3,17.727,0.52,50,ON,'2025-12-10 19:42:26
NODE_3,221,0.422,50,17.727,0.54,50,ON,'2025-12-10 19:42:36
NODE_3,221,0.441,52.7,17.727,0.54,50,ON,'2025-12-10 19:42:46
NODE_3,220.9,0.425,49.5,17.727,0.53,50,ON,'2025-12-10 19:42:56
NODE_3,221.1,0.436,47.1,17.728,0.49,50,ON,'2025-12-10 19:43:07
NODE_3,220.9,0.443,50,17.728,0.51,50,ON,'2025-12-10 19:43:17
NODE_3,220.8,0.442,53.3,17.728,0.55,49.9,ON,'2025-12-10 19:43:28
NODE_3,220.9,0.43,51.2,17.728,0.54,50,ON,'2025-12-10 19:43:38
NODE_3,220.9,0.427,52.9,17.728,0.56,50,ON,'2025-12-10 19:43:48
NODE_3,220.7,0.441,50.7,17.728,0.52,50,ON,'2025-12-10 19:43:59
NODE_3,220.7,0.44,52.2,17.728,0.54,49.9,ON,'2025-12-10 19:44:10
NODE_3,220.8,0.444,51.9,17.729,0.53,50,ON,'2025-12-10 19:44:21
NODE_3,220.8,0.434,51.3,17.729,0.54,50,ON,'2025-12-10 19:44:31
NODE_3,220.7,0.488,62.3,17.729,0.58,50,ON,'2025-12-10 19:44:43
NODE_3,220.8,0.461,52.1,17.729,0.51,50,ON,'2025-12-10 19:44:54
NODE_3,221,0.43,49.4,17.729,0.52,49.9,ON,'2025-12-10 19:45:04
NODE_3,220.7,0.435,51.5,17.729,0.54,49.9,ON,'2025-12-10 19:45:14
NODE_3,220.6,0.442,53.8,17.73,0.55,49.9,ON,'2025-12-10 19:45:25
NODE_3,220.5,0.44,51.1,17.73,0.53,49.9,ON,'2025-12-10 19:45:35
NODE_3,220.5,0.424,48.7,17.73,0.52,49.9,ON,'2025-12-10 19:45:46
NODE_3,220.4,0.418,46.7,17.73,0.51,49.9,ON,'2025-12-10 19:45:56
NODE_3,220.5,0.424,46.8,17.73,0.5,49.9,ON,'2025-12-10 19:46:06
NODE_3,220.6,0.429,48.6,17.73,0.51,49.9,ON,'2025-12-10 19:46:17
NODE_3,220.8,0.411,44.8,17.73,0.49,49.9,ON,'2025-12-10 19:46:28
NODE_3,220.8,0.426,47.5,17.731,0.5,49.9,ON,'2025-12-10 19:46:38
NODE_3,220.6,0.423,48.3,17.731,0.52,49.9,ON,'2025-12-10 19:46:49
NODE_3,220.4,0.426,47.4,17.731,0.5,49.8,ON,'2025-12-10 19:47:00
NODE_3,220.5,0.418,45.2,17.731,0.49,49.8,ON,'2025-12-10 19:47:10
NODE_3,220.6,0.451,51.8,17.731,0.52,49.8,ON,'2025-12-10 19:47:20
NODE_3,220.5,0.524,67.6,17.731,0.59,49.8,ON,'2025-12-10 19:47:31
NODE_3,220.6,0.445,52.6,17.731,0.54,49.9,ON,'2025-12-10 19:47:42
NODE_3,220.4,0.449,52.5,17.732,0.53,49.8,ON,'2025-12-10 19:47:52
NODE_3,220.3,0.462,53.5,17.732,0.53,49.8,ON,'2025-12-10 19:48:03
NODE_3,220.6,0.444,51.7,17.732,0.53,49.8,ON,'2025-12-10 19:48:14
NODE_3,220.5,0.45,52.7,17.732,0.53,49.8,ON,'2025-12-10 19:48:24
NODE_3,220.5,0.451,52.5,17.732,0.53,49.8,ON,'2025-12-10 19:48:34
NODE_3,220.5,0.447,53,17.732,0.54,49.9,ON,'2025-12-10 19:48:45
NODE_3,220.6,0.457,55.2,17.733,0.55,49.8,ON,'2025-12-10 19:48:55
NODE_3,220.6,0.437,50.2,17.733,0.52,49.8,ON,'2025-12-10 19:49:05
NODE_3,220.5,0.439,50.4,17.733,0.52,49.8,ON,'2025-12-10 19:49:16
NODE_3,220.7,0.447,52.8,17.733,0.54,49.9,ON,'2025-12-10 19:49:26
NODE_3,220.7,0.437,50.9,17.733,0.53,49.8,ON,'2025-12-10 19:49:36
NODE_3,220.6,0.428,49.6,17.733,0.53,49.9,ON,'2025-12-10 19:49:47
NODE_3,220.6,0.436,51.8,17.733,0.54,49.8,ON,'2025-12-10 19:49:58
NODE_3,220.8,0.451,52,17.734,0.52,49.8,ON,'2025-12-10 19:50:09
NODE_3,221,0.439,51.7,17.734,0.53,49.8,ON,'2025-12-10 19:50:19
NODE_3,220.8,0.428,50.9,17.734,0.54,49.8,ON,'2025-12-10 19:50:30
NODE_3,221,0.435,51.7,17.734,0.54,49.9,ON,'2025-12-10 19:50:41
NODE_3,221.1,0.434,52.9,17.734,0.55,49.9,ON,'2025-12-10 19:50:52
NODE_3,221,0.434,52.9,17.734,0.55,49.9,ON,'2025-12-10 19:51:03
NODE_3,221,0.428,51.7,17.734,0.55,49.9,ON,'2025-12-10 19:51:13
NODE_3,221.2,0.449,56.6,17.735,0.57,49.9,ON,'2025-12-10 19:51:24
NODE_3,221.1,0.445,55.3,17.735,0.56,49.9,ON,'2025-12-10 19:51:34
NODE_3,221.2,0.452,56.3,17.735,0.56,49.9,ON,'2025-12-10 19:51:45
NODE_3,221.3,0.439,55.1,17.735,0.57,49.9,ON,'2025-12-10 19:51:56
NODE_3,221.5,0.434,54.3,17.735,0.56,49.9,ON,'2025-12-10 19:52:06
NODE_3,221.4,0.431,53.9,17.736,0.56,49.9,ON,'2025-12-10 19:52:17
NODE_3,221.5,0.446,53.8,17.736,0.54,49.9,ON,'2025-12-10 19:52:27
NODE_3,221.6,0.438,53.1,17.736,0.55,49.9,ON,'2025-12-10 19:52:37
NODE_3,221.6,0.427,52.8,17.736,0.56,49.9,ON,'2025-12-10 19:52:48
NODE_3,221.8,0.437,54.5,17.736,0.56,49.9,ON,'2025-12-10 19:52:59
NODE_3,221.9,0.435,54.2,17.736,0.56,50,ON,'2025-12-10 19:53:10
NODE_3,222,0.442,54.1,17.736,0.55,50,ON,'2025-12-10 19:53:21
NODE_3,222.1,0.423,52.7,17.737,0.56,50,ON,'2025-12-10 19:53:32
NODE_3,222.2,0.427,53.6,17.737,0.56,50,ON,'2025-12-10 19:53:42
NODE_3,222.1,0.433,54.7,17.737,0.57,50,ON,'2025-12-10 19:53:53
NODE_3,222.2,0.443,54.9,17.737,0.56,50,ON,'2025-12-10 19:54:04
NODE_3,222.2,0.427,52.3,17.737,0.55,50,ON,'2025-12-10 19:54:15
NODE_3,222.4,0.421,51.4,17.737,0.55,50,ON,'2025-12-10 19:54:26
NODE_3,222.3,0.433,54.1,17.738,0.56,50,ON,'2025-12-10 19:54:36
NODE_3,222.2,0.422,52,17.738,0.55,50,ON,'2025-12-10 19:54:46
NODE_3,222.3,0.425,52.2,17.738,0.55,50,ON,'2025-12-10 19:54:56
NODE_3,222.2,0.437,54.7,17.738,0.56,50,ON,'2025-12-10 19:55:07
NODE_3,222.3,0.433,54.4,17.738,0.57,50,ON,'2025-12-10 19:55:17
NODE_3,222.4,0.446,56.8,17.738,0.57,50,ON,'2025-12-10 19:55:28
NODE_3,222.4,0.444,56.6,17.739,0.57,50,ON,'2025-12-10 19:55:39
NODE_3,222.4,0.443,55.6,17.739,0.56,50,ON,'2025-12-10 19:55:49
NODE_3,222.6,0.428,53.6,17.739,0.56,50,ON,'2025-12-10 19:56:00
NODE_3,222.5,0.432,53.2,17.739,0.55,50,ON,'2025-12-10 19:56:10
NODE_3,222.6,0.436,53.6,17.739,0.55,50,ON,'2025-12-10 19:56:21
NODE_3,222.8,0.426,52.5,17.739,0.55,50,ON,'2025-12-10 19:56:31
NODE_3,222.6,0.423,53.2,17.739,0.56,50,ON,'2025-12-10 19:56:42
NODE_3,222.6,0.435,54.3,17.74,0.56,50,ON,'2025-12-10 19:56:53
NODE_3,222.8,0.436,53.5,17.74,0.55,50,ON,'2025-12-10 19:57:03
NODE_3,222.9,0.43,53.3,17.74,0.56,50,ON,'2025-12-10 19:57:14
NODE_3,223,0.409,51.4,17.74,0.56,50,ON,'2025-12-10 19:57:25
NODE_3,223.1,0.43,53.8,17.74,0.56,50,ON,'2025-12-10 19:57:35
NODE_3,223,0.426,52.6,17.74,0.55,50,ON,'2025-12-10 19:57:46
NODE_3,223.1,0.433,53.6,17.741,0.55,50,ON,'2025-12-10 19:57:56
NODE_3,223.1,0.421,52.8,17.741,0.56,50,ON,'2025-12-10 19:58:07
NODE_3,223,0.421,52.2,17.741,0.56,50,ON,'2025-12-10 19:58:18
NODE_3,223,0.432,53,17.741,0.55,50,ON,'2025-12-10 19:58:28
NODE_3,222.8,0.433,55,17.741,0.57,50,ON,'2025-12-10 19:58:39
NODE_3,222.9,0.436,54.8,17.741,0.56,50,ON,'2025-12-10 19:58:49
NODE_3,222.9,0.418,51,17.742,0.55,50,ON,'2025-12-10 19:58:59
NODE_3,223.1,0.431,53.2,17.742,0.55,50,ON,'2025-12-10 19:59:11
NODE_3,223.2,0.433,54.7,17.742,0.57,50,ON,'2025-12-10 19:59:21
NODE_3,223.1,0.428,54.5,17.742,0.57,50,ON,'2025-12-10 19:59:32
NODE_3,223.1,0.443,56.1,17.742,0.57,50,ON,'2025-12-10 19:59:42
NODE_3,223.3,0.416,52.7,17.742,0.57,50,ON,'2025-12-10 19:59:53
NODE_3,223.3,0.438,55.5,17.742,0.57,50,ON,'2025-12-10 20:00:03
NODE_3,223.3,0.414,51.5,17.743,0.56,50,ON,'2025-12-10 20:00:14
NODE_3,223.5,0.409,50.8,17.743,0.56,50,ON,'2025-12-10 20:00:24
NODE_3,223,0.419,50.5,17.743,0.54,50,ON,'2025-12-10 20:00:35
NODE_3,222.8,0.418,50.4,17.743,0.54,50,ON,'2025-12-10 20:00:45
NODE_3,223,0.394,47.4,17.743,0.54,50,ON,'2025-12-10 20:00:55
NODE_3,223.1,0.392,46.3,17.743,0.53,50,ON,'2025-12-10 20:01:06
NODE_3,222.8,0.471,60.2,17.744,0.57,50,ON,'2025-12-10 20:01:53
NODE_3,222.9,0.417,52.5,17.744,0.56,50,ON,'2025-12-10 20:02:03
NODE_3,223,0.388,47.8,17.744,0.55,50,ON,'2025-12-10 20:02:13
NODE_3,222.9,0.411,51.1,17.744,0.56,49.9,ON,'2025-12-10 20:02:23
NODE_3,223.1,0.4,47.2,17.745,0.53,50,ON,'2025-12-10 20:02:33
NODE_3,223.3,0.406,51.1,17.745,0.56,50,ON,'2025-12-10 20:02:43
NODE_3,223.1,0.415,52.6,17.745,0.57,50,ON,'2025-12-10 20:02:53
NODE_3,223.1,0.424,53.7,17.745,0.57,50,ON,'2025-12-10 20:03:03
NODE_3,223,0.399,50.8,17.745,0.57,50,ON,'2025-12-10 20:03:13
NODE_3,222.9,0.434,54,17.745,0.56,50,ON,'2025-12-10 20:03:24
NODE_3,222.8,0.425,53,17.745,0.56,50,ON,'2025-12-10 20:03:34
NODE_3,223.3,0.437,54.5,17.746,0.56,50,ON,'2025-12-10 20:03:44
NODE_3,223.5,0.412,51.8,17.746,0.56,50,ON,'2025-12-10 20:03:54
NODE_3,223.2,0.428,53.9,17.746,0.56,50,ON,'2025-12-10 20:04:04
NODE_3,223,0.437,55.6,17.746,0.57,50,ON,'2025-12-10 20:04:14
NODE_3,223.2,0.43,53.5,17.746,0.56,50,ON,'2025-12-10 20:04:24
NODE_3,223.1,0.402,49.8,17.746,0.56,50,ON,'2025-12-10 20:04:34
NODE_3,222.8,0.441,55,17.747,0.56,50,ON,'2025-12-10 20:04:44
NODE_3,222.7,0.41,50.7,17.747,0.56,50,ON,'2025-12-10 20:04:54
NODE_3,222.8,0.438,54.7,17.747,0.56,50,ON,'2025-12-10 20:05:04
NODE_3,223.2,0.402,49.9,17.747,0.56,50,ON,'2025-12-10 20:05:14
NODE_3,223.3,0.401,50.1,17.747,0.56,50,ON,'2025-12-10 20:05:24
NODE_3,223.2,0.389,48.2,17.747,0.56,50,ON,'2025-12-10 20:05:36
NODE_3,223.1,0.394,49.2,17.747,0.56,50,ON,'2025-12-10 20:05:46
NODE_3,223.3,0.398,48.6,17.748,0.55,50,ON,'2025-12-10 20:05:56
NODE_3,223.1,0.407,50.3,17.748,0.55,50,ON,'2025-12-10 20:06:07
NODE_3,223.3,0.394,48.3,17.748,0.55,50,ON,'2025-12-10 20:06:18
NODE_3,222.9,0.41,50.7,17.748,0.55,50,ON,'2025-12-10 20:06:28
NODE_3,223.2,0.391,47.4,17.748,0.54,50,ON,'2025-12-10 20:06:38
NODE_3,223.2,0.416,50.6,17.748,0.54,50,ON,'2025-12-10 20:06:48
NODE_3,223.2,0.414,50.6,17.748,0.55,50,ON,'2025-12-10 20:06:58
NODE_3,223.3,0.391,48.3,17.749,0.55,50,ON,'2025-12-10 20:07:08
NODE_3,223.2,0.427,52.7,17.749,0.55,50,ON,'2025-12-10 20:07:18
NODE_3,222.9,0.433,55.1,17.749,0.57,50,ON,'2025-12-10 20:07:28
NODE_3,223,0.423,52.6,17.749,0.56,50,ON,'2025-12-10 20:07:38
NODE_3,223.1,0.441,56.4,17.749,0.57,50,ON,'2025-12-10 20:07:48
NODE_3,223.2,0.432,54.1,17.749,0.56,50,ON,'2025-12-10 20:07:58
NODE_3,223.2,0.409,52.1,17.75,0.57,50,ON,'2025-12-10 20:08:09
NODE_3,223.2,0.465,58.1,17.75,0.56,50,ON,'2025-12-10 20:08:19
NODE_3,223.1,0.478,61.1,17.75,0.57,50,ON,'2025-12-10 20:08:30
NODE_3,223,0.413,51.4,17.75,0.56,50,ON,'2025-12-10 20:08:40
NODE_3,223.2,0.392,49.4,17.75,0.56,50,ON,'2025-12-10 20:08:50
NODE_3,223.3,0.415,51.5,17.75,0.56,50,ON,'2025-12-10 20:09:00
NODE_3,223.2,0.413,51.9,17.75,0.56,50,ON,'2025-12-10 20:09:10
NODE_3,223.2,0.409,50.2,17.751,0.55,50,ON,'2025-12-10 20:09:20
NODE_3,223.4,0.402,49.9,17.751,0.56,50,ON,'2025-12-10 20:09:30
NODE_3,227.3,4.214,957.7,17.784,1,50,ON,'2025-12-11 00:32:01
NODE_3,227.4,4.22,959.9,17.795,1,50,ON,'2025-12-11 00:32:42
NODE_3,227.3,4.219,959.1,17.798,1,50,ON,'2025-12-11 00:32:52
NODE_3,227.2,4.218,958.5,17.8,1,50,ON,'2025-12-11 00:33:02
NODE_3,227.3,4.221,959.5,17.803,1,50,ON,'2025-12-11 00:33:12
NODE_3,227.5,4.224,960.8,17.806,1,50,ON,'2025-12-11 00:33:22
NODE_3,227.4,4.224,960.8,17.808,1,50,ON,'2025-12-11 00:33:32
NODE_3,227.5,4.226,961.2,17.811,1,50,ON,'2025-12-11 00:33:42
NODE_3,227.6,4.23,962.9,17.814,1,50,ON,'2025-12-11 00:33:52
NODE_3,227.5,4.229,962.2,17.817,1,50,ON,'2025-12-11 00:34:02
NODE_3,227.5,4.229,962.3,17.819,1,50,ON,'2025-12-11 00:34:12
NODE_3,227.6,4.231,963,17.822,1,50,ON,'2025-12-11 00:34:22
NODE_3,227.4,4.227,961.2,17.825,1,50,ON,'2025-12-11 00:34:32
NODE_3,227.6,4.233,963.5,17.827,1,50,ON,'2025-12-11 00:34:42
NODE_3,227.5,4.23,962.2,17.83,1,50,ON,'2025-12-11 00:34:52
NODE_3,227.5,4.232,962.9,17.833,1,50,ON,'2025-12-11 00:35:02
NODE_3,227.3,4.228,961,17.835,1,50,ON,'2025-12-11 00:35:12
NODE_3,227.3,4.228,960.9,17.838,1,50,ON,'2025-12-11 00:35:22
NODE_3,227.2,4.227,960.3,17.841,1,50,ON,'2025-12-11 00:35:32
NODE_3,226.9,4.221,957.9,17.843,1,50,ON,'2025-12-11 00:35:42
NODE_3,227.1,4.225,959.5,17.846,1,50,ON,'2025-12-11 00:35:52
NODE_3,227,4.225,959.1,17.849,1,50,ON,'2025-12-11 00:36:02
NODE_3,226.8,4.22,957.2,17.851,1,50,ON,'2025-12-11 00:36:12
NODE_3,226.9,4.224,958.5,17.854,1,50,ON,'2025-12-11 00:36:22
NODE_3,226.8,4.221,957.2,17.857,1,50,ON,'2025-12-11 00:36:32
NODE_3,227,4.226,959.3,17.859,1,50,ON,'2025-12-11 00:36:43
NODE_3,226.9,4.223,958.1,17.862,1,50,ON,'2025-12-11 00:36:53
NODE_3,227,4.227,959.8,17.865,1,50,ON,'2025-12-11 00:37:03
NODE_3,226.8,4.223,957.7,17.867,1,50,ON,'2025-12-11 00:37:13
NODE_3,227,4.226,959.2,17.87,1,50,ON,'2025-12-11 00:37:23
NODE_3,226.8,4.224,958.2,17.873,1,50,ON,'2025-12-11 00:37:33
NODE_3,227,4.227,959.4,17.875,1,50,ON,'2025-12-11 00:37:43
NODE_3,226.7,4.223,957.4,17.878,1,50,ON,'2025-12-11 00:37:53
NODE_3,227,4.229,960.3,17.881,1,50,ON,'2025-12-11 00:38:03
NODE_3,227,4.23,960.4,17.883,1,50,ON,'2025-12-11 00:38:13
NODE_3,227.1,4.231,960.7,17.886,1,50,ON,'2025-12-11 00:38:23
NODE_3,226.9,4.228,959.4,17.889,1,50,ON,'2025-12-11 00:38:33
NODE_3,226.9,4.228,959.3,17.891,1,50,ON,'2025-12-11 00:38:43
NODE_3,226.9,4.227,958.9,17.894,1,50,ON,'2025-12-11 00:38:53
NODE_3,227,4.231,960.3,17.899,1,50,ON,'2025-12-11 00:39:13
NODE_3,227,4.23,960.1,17.902,1,50,ON,'2025-12-11 00:39:23
NODE_3,227.1,4.233,961,17.905,1,50,ON,'2025-12-11 00:39:33
NODE_3,227,4.232,960.7,17.907,1,50,ON,'2025-12-11 00:39:43
NODE_3,227.2,4.236,962.2,17.91,1,50,ON,'2025-12-11 00:39:53
NODE_3,227,4.233,961.1,17.913,1,50,ON,'2025-12-11 00:40:03
NODE_3,227.2,4.238,963.1,17.915,1,50,ON,'2025-12-11 00:40:13
NODE_3,227,4.235,961.6,17.918,1,50,ON,'2025-12-11 00:40:23
NODE_3,227.3,4.24,963.6,17.921,1,50,ON,'2025-12-11 00:40:33
NODE_3,228.9,3.15,706.6,17.923,0.98,50,ON,'2025-12-11 00:40:43
NODE_3,227.1,4.238,962.5,17.926,1,50,ON,'2025-12-11 00:40:53
NODE_3,227.1,4.212,956.5,17.928,1,50,ON,'2025-12-11 00:41:03
NODE_3,227.1,4.227,959.8,17.931,1,50,ON,'2025-12-11 00:41:13
NODE_3,227.1,4.234,961.3,17.933,1,50,ON,'2025-12-11 00:41:23
NODE_3,226.9,4.231,959.9,17.936,1,50,ON,'2025-12-11 00:41:33
NODE_3,226.9,4.234,961,17.939,1,50,ON,'2025-12-11 00:41:43
NODE_3,226.8,4.232,959.6,17.941,1,50,ON,'2025-12-11 00:41:53
NODE_3,227.1,4.238,962.5,17.944,1,50,ON,'2025-12-11 00:42:03
NODE_3,227,4.238,962.1,17.947,1,50,ON,'2025-12-11 00:42:13
NODE_3,226.9,4.236,961.4,17.949,1,50,ON,'2025-12-11 00:42:23
NODE_3,227,4.239,962.3,17.952,1,50,ON,'2025-12-11 00:42:33
NODE_3,227.1,4.241,963.2,17.955,1,50,ON,'2025-12-11 00:42:43
NODE_3,227.1,4.243,963.6,17.957,1,50,ON,'2025-12-11 00:42:53
NODE_3,227.3,4.247,965.5,17.96,1,50,ON,'2025-12-11 00:43:03
NODE_3,227.3,4.248,965.3,17.963,1,50,ON,'2025-12-11 00:43:13
NODE_3,227,4.242,962.8,17.965,1,50,ON,'2025-12-11 00:43:23
NODE_3,227.1,4.245,964.2,17.968,1,50,ON,'2025-12-11 00:43:33
NODE_3,227.2,4.247,965.1,17.971,1,50,ON,'2025-12-11 00:43:43
NODE_3,227.1,4.245,963.9,17.973,1,50,ON,'2025-12-11 00:43:53
NODE_3,227.2,4.246,964.6,17.976,1,50,ON,'2025-12-11 00:44:03
NODE_3,227.3,4.25,966.1,17.979,1,50,ON,'2025-12-11 00:44:13
NODE_3,227.2,4.248,964.9,17.982,1,50,ON,'2025-12-11 00:44:23
NODE_3,227,4.244,963.2,17.984,1,50,ON,'2025-12-11 00:44:33
NODE_3,227,4.245,963.6,17.987,1,50,ON,'2025-12-11 00:44:43
NODE_3,227,4.243,963.3,17.99,1,50,ON,'2025-12-11 00:44:53
NODE_3,226.8,4.24,961.8,17.992,1,50,ON,'2025-12-11 00:45:03
NODE_3,226.8,4.238,961,17.995,1,50,ON,'2025-12-11 00:45:14
NODE_3,226.9,4.241,962.1,17.998,1,50,ON,'2025-12-11 00:45:24
NODE_3,226.8,4.239,961.3,18,1,50,ON,'2025-12-11 00:45:34
NODE_3,226.7,4.237,960.5,18.003,1,50,ON,'2025-12-11 00:45:44
NODE_3,226.7,4.237,960.6,18.006,1,50,ON,'2025-12-11 00:45:54
NODE_3,226.7,4.239,961.2,18.008,1,50,ON,'2025-12-11 00:46:04
NODE_3,226.7,4.238,960.8,18.011,1,50,ON,'2025-12-11 00:46:14
NODE_3,226.6,4.237,960.3,18.014,1,49.9,ON,'2025-12-11 00:46:24
NODE_3,226.6,4.237,959.8,18.016,1,49.9,ON,'2025-12-11 00:46:34
NODE_3,226.8,4.24,961.5,18.019,1,50,ON,'2025-12-11 00:46:44
NODE_3,226.7,4.239,961.1,18.022,1,50,ON,'2025-12-11 00:46:54
NODE_3,226.7,4.24,961.3,18.025,1,49.9,ON,'2025-12-11 00:47:04
NODE_3,226.6,4.237,960,18.027,1,50,ON,'2025-12-11 00:47:14
NODE_3,226.7,4.24,961.4,18.03,1,49.9,ON,'2025-12-11 00:47:24
NODE_3,226.8,4.242,962.1,18.033,1,50,ON,'2025-12-11 00:47:34
NODE_3,226.6,4.239,960.7,18.035,1,50,ON,'2025-12-11 00:47:44
NODE_3,226.7,4.24,961.1,18.038,1,50,ON,'2025-12-11 00:47:54
NODE_3,226.6,4.238,960.2,18.041,1,49.9,ON,'2025-12-11 00:48:04
NODE_3,226.5,4.237,959.9,18.043,1,50,ON,'2025-12-11 00:48:14
NODE_3,226.6,4.239,960.6,18.046,1,50,ON,'2025-12-11 00:48:24
NODE_3,226.7,4.241,961.4,18.049,1,50,ON,'2025-12-11 00:48:34
NODE_3,226.6,4.24,960.8,18.051,1,50,ON,'2025-12-11 00:48:44
NODE_3,226.6,4.239,960.4,18.054,1,50,ON,'2025-12-11 00:48:54
NODE_3,226.6,4.242,961.4,18.057,1,50,ON,'2025-12-11 00:49:04
NODE_3,226.6,4.24,960.7,18.059,1,50,ON,'2025-12-11 00:49:14
NODE_3,226.7,4.243,961.8,18.062,1,50,ON,'2025-12-11 00:49:24
NODE_3,226.7,4.244,962.2,18.065,1,50,ON,'2025-12-11 00:49:34
NODE_3,226.7,4.243,961.9,18.067,1,50,ON,'2025-12-11 00:49:44
NODE_3,226.8,4.247,963.2,18.077,1,50,ON,'2025-12-11 00:50:21
NODE_3,226.7,4.245,962.3,18.08,1,50,ON,'2025-12-11 00:50:31
NODE_3,226.6,4.244,961.8,18.083,1,50,ON,'2025-12-11 00:50:41
NODE_3,226.4,4.24,960.1,18.085,1,50,ON,'2025-12-11 00:50:51
NODE_3,226.6,4.243,961.4,18.088,1,50,ON,'2025-12-11 00:51:02
NODE_3,226.6,4.243,961.4,18.091,1,50,ON,'2025-12-11 00:51:12
NODE_3,226.5,4.241,960.5,18.094,1,50,ON,'2025-12-11 00:51:22
NODE_3,226.7,4.245,962.2,18.096,1,50,ON,'2025-12-11 00:51:32
NODE_3,226.7,4.245,962.2,18.099,1,50,ON,'2025-12-11 00:51:42
NODE_3,226.8,4.248,963.2,18.102,1,50,ON,'2025-12-11 00:51:52
NODE_3,226.7,4.247,963,18.104,1,50,ON,'2025-12-11 00:52:02
NODE_3,226.8,4.249,963.7,18.107,1,50,ON,'2025-12-11 00:52:12
NODE_3,226.8,4.249,963.8,18.11,1,50,ON,'2025-12-11 00:52:22
NODE_3,227,4.254,965.4,18.112,1,50,ON,'2025-12-11 00:52:32
NODE_3,226.9,4.253,965.2,18.115,1,50,ON,'2025-12-11 00:52:42
NODE_3,227.1,4.257,966.8,18.118,1,50,ON,'2025-12-11 00:52:52
NODE_3,227.1,4.257,966.8,18.12,1,50,ON,'2025-12-11 00:53:02
NODE_3,226.9,4.254,965.2,18.123,1,50,ON,'2025-12-11 00:53:12
NODE_3,227.1,4.256,966.4,18.126,1,50,ON,'2025-12-11 00:53:22
NODE_3,226.9,4.252,964.6,18.128,1,50,ON,'2025-12-11 00:53:32
NODE_3,227,4.255,965.9,18.131,1,50,ON,'2025-12-11 00:53:42
NODE_3,226.9,4.253,965.1,18.134,1,50,ON,'2025-12-11 00:53:52
NODE_3,227.1,4.258,966.8,18.136,1,50,ON,'2025-12-11 00:54:02
NODE_3,227,4.258,966.8,18.139,1,50,ON,'2025-12-11 00:54:12
NODE_3,227.3,4.264,969.3,18.142,1,50,ON,'2025-12-11 00:54:22
NODE_3,227,4.258,966.9,18.144,1,50,ON,'2025-12-11 00:54:32
NODE_3,227.1,4.26,967.6,18.147,1,50,ON,'2025-12-11 00:54:42
NODE_3,227,4.256,965.9,18.15,1,50,ON,'2025-12-11 00:54:52
NODE_3,227.2,4.26,967.8,18.153,1,50,ON,'2025-12-11 00:55:02
NODE_3,227.1,4.259,967.2,18.155,1,50,ON,'2025-12-11 00:55:12
NODE_3,227.2,4.261,968.1,18.158,1,50,ON,'2025-12-11 00:55:22
NODE_3,227.1,4.26,967.7,18.161,1,50,ON,'2025-12-11 00:55:32
NODE_3,227.1,4.26,967.7,18.163,1,50,ON,'2025-12-11 00:55:42
NODE_3,227,4.257,966.3,18.166,1,50,ON,'2025-12-11 00:55:52
